Count,Text,User,User_location,User Continent,User_verified,fav_count,rt_count,tweet_date
1629,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you 
 in advance for any connections, advice, or opportunities you can offer. 
#SAP & IT Global #Manager, #CoE, #Agile, #SAPActivate #S4HANA 
#opentowork",,,,,,,
1630,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. #OpenToWork #BackendEngineer #NodeJS  #Remote",,,,,,,
1631,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. #OpenToWork
https://lnkd.in/gYb8sMf
_____________________
*Remote/Virtua…https://lnkd.in/egamMEn",,,,,,,
1632,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer in Sports, Gaming, E-Sports and Entertainment Laws #OpenToWork https://lnkd.in/e7yhty2",,,,,,,
1633,"Hi everyone - I am looking for a new role in #FrontEndDevelopment and would appreciate your support. Thank you in advance for any connections, advice  you can offer. #OpenToWork 
#webdevelopment #webdesign #Webdesigner #careers #JobSearch #jobseekers #career",,,,,,,
1634,"Hi everyone - I am looking for a new role as a (junior) software engineer 
  and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer 
. #OpenToWork",,,,,,,
1635,"Hi everyone.
I am a Town Planner, due to be made redundant from ARUP (Belfast). I am actively seeking a new role and would appreciate any support, connections or opportunities. 

Thank you in advance! #OpenToWork #planning #urbandesign #regeneration",,,,,,,
1636,"LinkedIn is making job seekers lives even easier. *New feature alert:*#Opentowork badge on your picture frame so recruiters can easily notice you. So cool
... if you are not yet on LinkedIn then you are on a long thing",,,,,,,
1637,"So proud to announce I got my Hubspot Social Media Certification today!

#Socialmedia #Hubspotacademy #Hubspot #inboundmarketing #opentowork #digitalmarketing",,,,,,,
1638,"We sent out our Talent Newsletter this morning featuring 15 more people #opentowork with experience at companies like StubHub, Pathrise, Zum, eBay, Snap, and more. 
 Go check out our past editions and subscribe at: https://getro.org/talent-newsletter…",,,,,,,
1639,"Looking to hire amazing talent? Make sure to subscribe to our free talent newsletter before we send out our next batch of 15 people #opentowork tomorrow morning. 

Subscribe: https://getro.org/talent-newsletter… 
#stillhiring #activelyhiring #techjobs #tech #startups #hiring #openroles",,,,,,,
1640,Im a #Force.com Certified Administrator looking for volunteer remote work!! #sales #cloud #job #hiring #business #lightning #jobs #future #marketting #dreamforce #salesforce #opentowork #workfromhome #SFDC #lightning #crm #workflow #Report #process #servicedelivery,,,,,,,
1641,"Amazing news! We can now xray #OpenToWork 
#sourcing",,,,,,,
1642,"Yay! #opentowork has made it to public profiles - in the page titles! :)
https://google.com/search?q=site%3Alinkedin.com%2Fin+%23opentowork&num=100&newwindow=1&filter=0… :)",,,,,,,
1643,"I’ve been making some exciting new friends to work with over the past few weeks. Hopefully have more to share soon! But for now, I’m enjoying negotiating awkward time zone difficulties and a healthy work life balance 
. #KNCC #freelance #forhire #opentowork",,,,,,,
1644,"Taking a break from #Udemy built a simple #reactjs weather app because..... This. Is. Fun. #coding #keeplearning #keepcoding #webdeveloper #opentowork 

http://jasmith188.github.io/Sun-Tide/",,,,,,,
1645,"HOT NEW JOB
PHP Developer-This role is typically an in-office position in our client's Tampa office. However, remote positions are possible for the right candidates!
#nowhiring #opentowork #womenintechnology  #phpdeveloper #javascript #html #TVC #TalentVaultConsulting",,,,,,,
1646,"LinkedIn has added a new feature called #opentowork

There are two ways to use it:

You can either allow 'Only Recruiters' to know you are open to work or
you can let 'Everyone On LinkedIn' know you are open to work

Both function as the name implies.",,,,,,,
1647,"day-2 of  #100DaysOfCode
 
#newbie #java #android #OpentoWork 

https://drive.google.com/file/d/1n4IyjOMQMvF9Q4qwI4k_Kgt7O3RMNWrK/view?usp=sharing…
 
@techgirl1908
 @techgirlamaka
 @EfereyanK
 @Code_Quinn
 
@Andela
 @decagonhq 
@hnginternship
 @googledevs
   

""I am very much open to work as an intern in any tech firm to fast-pace my skills""",,,,,,,
1648,"With #COVID19 lockdown easing and many businesses opening for first time in months, please remember the virus is still out there so follow government guidelines and adhere to the #newnormal ways of working

https://gov.uk/coronavirus

#coronavirus #covid #opentowork #staysafe",,,,,,,
1649,"I have a new Viewbug account to show off my photography! Have a look ! 

https://viewbug.com/member/mikegrauer…

===
#photo #photography #art #creativecommons #opensource #autism #actuallyautistic #AutismAwareness #AutismAcceptance
 #photographer #artist #arts #opentowork
===",,,,,,,
1650,"Hey!Remember me!⁣
Yeah I am still here,sorry about that! 
⁣
I’m doing my best to hang on in there & be available when the industry eventually starts making its move 
⁣
However, I’m looking for part-time, temporary work to keep me sane and ticking over. 
#opentowork  
⁣",,,,,,,
1651,Looking for a new role in Sports Managment - ideally within the education sector. Anyone that might have any connections or opportunities please get in contact #OpenToWork,,,,,,,
1652,"As promised, here is a link to the actual resume I used to get a call back from Amazon in <24 hours. 
 https://paper.dropbox.com/doc/Nathans-Resume-jB3a0Nr4RYnYrgPtrJdkQ…

#resume #careers #hiring #opentowork #jobs #gamejobs #bameingames #pocinplay #womeningames

I've included a couple of quick insights below.",,,,,,,
1653,#recruiters now is the time to support those who have lost the job due to COVID-19 and try not to prefer those who are still looking for a change just for the pay hike...,,,,,,,
1654,"......Because there is a saying ""Helping others is not only good for them and a good thing to do, it also makes us happier and healthier too""

 #OpenToWork #layoffs #laidoff #recruiters #COVID19",,,,,,,
1655,"I am actively seeking a new role and would appreciate your support! We recently moved to North Carolina where my partner matched for residency. Thank you for any connections, advice, or opportunities you may know about in N.C. or remotely. #OpenToWork

https://linkedin.com/in/alexkappus/",,,,,,,
1656,"After 4.5 years, my contract working on #PLPrimaryStars is coming to an end on Friday 24 July.

Good people of Twitter, please let me know of any job opportunities. This is me on LinkedIn: http://linkedin.com/in/melanie-kinnear…

Feel free to RT, comment and connect 
#jobhunting #OpentoWork",,,,,,,
1657,"I just had an interview about #AlteredCarbon #VFX #JayWorth go live on postPerspective. Also, I've been furloughed so I'm available for finishing or creative editorial, post-production. #opentowork #postproduction #edit #VFX #finishing #TV #OTT #features https://lnkd.in/gwdg8Yb",,,,,,,
1658,"Where are you future projects...!!? ""the future is now"" =)

#freelance #Animation #MotionGraphics #AfterEffects #Eye #See #OpenToWork",,,,,,,
1659,"HTML Tutorials for Absolute Beginners - 16 - Geolocation API https://youtu.be/R0E13NaEgVU via 
@YouTube
 
In this tutorial I will utilize HTML & JavaScript to show one's location by 

implementing HTML Geolocation API. #ajmalthedeveloper, #HTML5, #Coding, #Tutorial, #opentowork",,,,,,,
1660,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. #OpenToWork",,,,,,,
1661,"Another Journey comes to an end. July will be my last month at 
@CoinDCX
. The next adventure awaits. Great working with 
@smtgpt
 and 
@nrjkhandelwal
 the past few months. Now I’m on the hunt for the next big thing in #crypto and #blockchain. I’m #opentowork",,,,,,,
1662,"Are you #OpenToWork?  If you have set your career interests to 'on' on LinkedIn, then you can add a frame to your profile photo so recruiters can pick you out of the crowd.  #LinkedInTips #MarketingGuru",,,,,,,
1663,"Hi guys,
It's day-04 0f #100daysofcode,  and I created a simple html form. 

https://drive.google.com/drive/folders/1gLpyvGoFc8z8VnvT5sbTBAecZ46UkkVi…

#html #form #webdevelopment #opentowork 
@Code_Quinn
 @hackSultan
 @hnginternship
 @EfereyanK
 @Microsoft
 @Twitter
 @Andela
  @techgirl1908
 @ola_abido",,,,,,,
1664,"I might be looking for work soon. Does anybody have any leads on companies hiring a remote .NET developer? #opentowork #dotnet #dotnetcore
LinkedIn: https://linkedin.com/in/bradwellsb/
GitHub: https://github.com/bradwellsb/
Blog: https://wellsb.com/csharp/",,,,,,,
1665," I'm available for new Experience Strategy, Design Strategy, UX or Service Design contracts (in Berlin or remote). 
 Portfolio: https://hypercatalecta.com. Say hi if you need someone!   #designstrategy #experiencestrategy #servicedesign #uxdesign #OpenToWork #free2freelance",,,,,,,
1666,"I'm going to document my job search on 
@linkedin
 with the hopes of finding a new opportunity and help some others in the process. Follow along #opentowork #gethired #hirekoka2020 https://linkedin.com/feed/hashtag/hirekoka2020/…",,,,,,,
1667,Let the community know you’re #OpenToWork to invite new possibilities:,,,,,,,
1668,"Hey #JobSeekers. 

I'd like to help improve your application response rate. 

Any interest in seeing the actual resume I used to get a call back from Amazon in <24 hours?

#resume #careers #hiring #opentowork #jobs #gamejobs #bameingames #pocinplay #womeningames",,,,,,,
1669,"Anyone know of any opportunities for my boy, Tim Reph?  When he was my AMX guy, this dude was amazing.  He knew his product line (that's a lot of products), at a very respectable technical level - especially for an RSM. 
#AVtweeps 
@TierPM
 #opentowork 

https://linkedin.com/posts/timreph_opentowork-activity-6686272267489562624-BI7r…",,,,,,,
1670,".
@LinkedIn
 added #OpenToWork feature.

If you are looking for a job you can add this to your profile to help recruiters find you and stand out.

#AcademicChatter #AcademicTwitter #JobSearch",,,,,,,
1671,"LinkedIn cool new feature

You chose to let recruiters know you’re open to new job opportunities

If you’re urgently looking, you can now add the #OpenToWork photo frame and share your job preferences with the LinkedIn community to get more support.

#Jobs
#TheLifeBeforeTheVirus",,,,,,,
1672,"Instead of going back to the pub today I will be continuing the so far brilliant 
@FutureLearn
 course with 
@phoenixperry
 on Creating Expressive Videogames https://tinyurl.com/yb3xpwwp
#opentowork #onlineclasses",,,,,,,
1673,LinkedIn profile now #OpenToWork and found first job to apply for. One of my successful graduates gave me some tips. What has it come to. We currently have 100% graduate employment on the course.,,,,,,,
1674,"hi tweeps!

bad news: i've been restructured out of a job by our mutual friend rona 

good news: i am now HERE for your freelance (ghost)writing/creative/branding projects! pass it on! 

#freelance #writing #opentowork #ghostwriting",,,,,,,
1675,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. #OpenToWork https://lnkd.in/dZCeuJz",,,,,,,
1676,New ways to signal you're #OpenToWork: https://lnkd.in/gUstBVB,,,,,,,
1677,"I'm #opentowork!

I’m a #relationship expert with wins in 

#political #communications, 

#healthcare #marketing, and 

#advocacy #fundraising 

seeking roles in #progressive #campaigns, 

large #nonprofits, or 

patient #wellness. 

#WFH ideal or #Wisconsin, #Arizona, #Illinois",,,,,,,
1678,"Did you know... LinkedIn has made #Opentowork indexable/findable on Google? This can help recruiters find you.
#jobseeker",,,,,,,
1679,Nice! #opentowork is Public https://booleanstrings.com/2020/07/13/nice-opentowork-is-public/…,,,,,,,
1680,"Hey all, I am currently #OpenToWork. I'm moving back to NYC, so I am looking for a new job. My experience includes photography, videography, and social media management, including content content creation - graphic design and video editing.",,,,,,,
1681,"DON'T FORGET TO UPDATE YOUR LINKEDIN PROFILE.
 Here are some new updates that LinkedIn has added to help job seekers:

1. #OpenToWork - LinkedIn has introduced this feature to support job seekers.",,,,,,,
1682,"LinkedIn has rolled out new features for #jobseekers

LinkedIn has upgraded the 'Show Recruiters You're Open' feature to a hashtag and a frame called #OpenToWork

There are two ways to use #OpenToWork;",,,,,,,
1683,"Interesting change in the ""open to new opportunities"" feature on 
@LinkedIn
. You can now notify your network after activating it, and will also change your profile picture adding a #Opentowork green semi circle to stand out. Good way to get more profile views?

#LinkedIn",,,,,,,
1684,Being laid off does not mean you’re stagnant. Took full advantage of the opportunity - time - and got through this 40hr digital marketing course in under a week. Felt great to learn and push myself. Excited to keep growing. #opentowork #growth #Marketing,,,,,,,
1685,We’ve made it easier to ask for help on LinkedIn. Tell others you’re #OpenToWork. https://lnkd.in/dvDbm_R,,,,,,,
1686,"Hi everyone - As a freelance comedian for the past generation, I've always been looking for (and finding!) comedy work. That is, gigs! Thank you in advance for any opportunities you can offer. #OpenToWork",,,,,,,
1687,"If you want to know whether to use LinkedIn’s #opentowork frame around your profile photo, listen to this. And huge thanks to 
@bookcareers
 job club for their input.",,,,,,,
1688,"After last week's podcast our inbox was full of questions about the pitfalls of social media for jobseeking. In this episode of bookcareers Live, it is a Q & A all about social media for jobseekers. Listen here https://bookcareers.com/social-media-jobseekers/… #workinpublishing #bookcareers #podcast",,,,,,,
1689,"LinkedIn adds new 'Support' emoji reaction and #OpenToWork profile picture frame. via 
@socialmedia2day",,,,,,,
1690,Kendrick is ready to talk to you about his future career and take on his first full-time position post-graduation. Other 19-20 grads- fill out our survey to be featured on our accounts: https://bw.joinhandshake.com/surveys/46297 #OpentoWork #HireaYellowJacket #BWCares #YJ4L #careereverywhere,,,,,,,
1691,"As I dive into the world of job seeking I'm learning that it's not about ""reinventing myself"" but unlocking what's been growing inside for years. Once this season changes I think that is a lesson to keep applying to more aspects of life. #opentowork #blessed",,,,,,,
1692,"A new #LinkedIn feature, the  #OpenToWork badge, will make it easy for #jobseekers to share that they're looking for opportunities. In addition, users can offer active support through #OfferingHelp posts. #socialmedia",,,,,,,
1693,"Yesterday, LinkedIn suggested I add an ""#OpenToWork"" filter and post about my search. At first, I balked at the idea. I went for it & am humbled by the kindness. I am again reminded of the brilliance of 
@BreneBrown
 - to embrace vulnerability, share openly, and live whole-hearted.",,,,,,,
1694,Nice! #opentowork is Public,,,,,,,
1695,"#opentowork #ONO is now showing in google good news for #jobseekers! 
Could there be #privacy issue or glitch? 
https://linkedin.com/posts/teachndo_opentowork-ono-jobseekers-activity-6688439247952781312-XbKM…",,,,,,,
1696,"Hello! I am looking for new projects to work on and design expressive characters for animation.
http://monikadzikowicz.com
#OpenToWork",,,,,,,
1697,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. #OpenToWork #healtheconomics",,,,,,,
1698,LinkedIn has added a new feature called #opentowork,,,,,,,
1699,"New #opentowork feature on ⁦
@LinkedIn
⁩ - have you seen it? Would you use it?",,,,,,,
1700,"NEW OPPORTUNITIES ON OUR WEBSITE!

Celebrity Booker: https://bit.ly/2Zpo3yd
Senior Edit Producer: https://bit.ly/3iW1N6V
Casting Producer: https://bit.ly/3gRgbLZ
Edit Producer: https://bit.ly/2Cysldz

#UK #TV #Film #BAME #Talent #Opportunities #NowHiring #OpenToWork #JobHunt",,,,,,,
1701,"If you select everyone on #LinkedIn, your profile picture will change to the green #opentowork frame. That way, anywhere your profile appears on LinkedIn, people will see that you are open to new #jobs and can reach out to you!

Head down to LinkedIn and activate this feature.",,,,,,,
1702,"The 1st edition of #FoodWasteRecovery book published only 5 years ago. Due to the tremendous interest of colleagues and professionals, the 2nd edition is today in the press, extending applications section with 9 new chapters. Pre-order now! #opentowork…",,,,,,,
1703,"*New #Blog* Have you seen the green #OpenToWork frame around people’s photos on #LinkedIn lately? If you're currently looking for a new job and want to add this to your LinkedIn profile photo, it's quick and easy with 3 steps! Check it out here https://buff.ly/3gyhgrP #jobfairy",,,,,,,
1704,"Thrilled and very proud to ""officially"" announce that I am now a Professional Member of the Chartered Institute of Editing and Proofreading! 
 Such a great organisation with so many esteemed and supportive members.  
@The_CIEP
 #amediting #opentowork https://ciep.uk/directory/freelance-copy-editor-proofreader-writer-journalist-and-public-relations-of…",,,,,,,
1705,"#linkedin new feature for opentowork
#jobseekers
Step by step guide here, subscribe!  https://youtu.be/R8jDrp9LPbc
Sign up for our live customized class
https://teachndo.com/product/linkedin-online-livesession/…",,,,,,,
1706,"Making a wish: 
@LinkedIn
 @LinkedInHelp
 please add Behavioral Scientist/Behavioral Economist as job titles in the #OpenToWork section
  #behavioralscience #behavioraleconomics",,,,,,,
1707,"If you’re urgently looking for a job, you can now add the #OpenToWork photo frame and share your job preferences with the #LinkedIn community to get more support. 
That's so thoughtful ⁦
@LinkedIn
⁩ ",,,,,,,
1708,"Help #jobseekers get back to work: 
@LinkedIn
 launches a new career opportunities hub to empower and assist #job hunters to demonstrate #skills through effective #interviewing and MUCH MORE! Kudos to 
@ryros
 and his team. https://bit.ly/3eXJs7h #opentowork #interviewtips",,,,,,,
1709,"#bookcareers 
@bookcareers
 Publishing grad student with BAs in English and Communications. Minimal publishing work experience, but previous experience in communications, bookselling and arts festivals. Primarily looking for agency or rights but open to all positions #opentowork ",,,,,,,
1710,"Supporting #opentowork
Anyone who is looking for work in the lifting industry, we offer adverts free of charge! 
It only takes a couple of minutes to fill out so feel free to share this link with others who may be #opentowork

http://ow.ly/YLep50AsBl9",,,,,,,
1711,"Removed LinkedIn's #OpenToWork feature after I asked a recruiter for some space and he gave me flak for having the feature on. I understand it's a hard time for recruiters, but but his message really had an ""asking for it"" tone. 1/",,,,,,,
1712,"Friends in the twitterverse, it's time for the next adventure, I'm looking for a new job.

Experienced software dev, security enthusiast, open source creator, writes about software and security for application developers.

Looking to move from dev to #appsec dev

#opentowork",,,,,,,
1713,"There's been a 60% year-over-year increase in content creation on LinkedIn. LinkedIn continues to update their app w great new features. Here are 3 new features you need to know about... new reactions, #OpentoWork tag, and ""Offer Help"" option. Would love your thoughts...",,,,,,,
1714,My boss didn’t buy my explanation that I’m using LinkedIn’s #opentowork photo frame because I support working not because I’m job hunting.,,,,,,,
1715,Q7: Name some brands that have done a great job of embracing change. #TwitterSmarter,,,,,,,
1716,"A7: #TwitterSmarter
@boohoo
 - Bohoo at home campaign
@LinkedIn
 : #OpenToWork campaign
@benandjerrys
 Social Campaigns
@Timberland
 Earth Day Campaign",,,,,,,
1717,"ICYMI: 
 ASSISTANT EDITOR NEEDED 
Deadline: 21/07/20. 
@MerkyBooks
 @Stormzy
https://bit.ly/2DGRwvi
#UK #TV #Film #BAME #Talent #Opportunities #NowHiring #OpenToWork #Editor #Assistant #AssistantEditor #Writer #Editorial #MerkyBooks #ICYMI",,,,,,,
1718,LinkedIn to help your job search with new #OpentoWork badge - https://mspoweruser.com/linkedin-to-help-your-job-search-with-new-opentowork-badge/…,,,,,,,
1719,"If you’re looking for a hardworking, focused Digital Marketer I’m #opentowork. #NEJobs Get in touch ",,,,,,,
1720,"We are Hiring Cyber Security & Digital Transformation Professionals in UAE with 
@Digital14_UAE
 ,Do get in touch with us if you're interested. #opentowork",,,,,,,
1721,"Hi Twitter, I'm still very much in the job hunting game. 
I specialise in recruitment operations & coordination and have worked for F'book, Google & other tech start ups. 
It's quite tough out there atm.
An RT might help this get to the right peeps.
#jobopportunity #opentowork",,,,,,,
1722,"I was just thinking about it since 
@braingain
 shared that you can find the #opentowork message in the title of LinkedIn profiles 
 if it's so easy, why wouldn't we do it?",,,,,,,
1723,"Hi everyone - I am looking for a new role in #FrontEndDevelopment and would appreciate your support. Thank you in advance for any connections, advice  you can offer. #OpenToWork 
#webdevelopment #webdesign #Webdesigner #careers #JobSearch #jobseekers #career",,,,,,,
1724,"Hi everyone - I am looking for a new design leadership role - remote or in Boulder - and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. #OpenToWork",,,,,,,
1725,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. 

#OpenToWork #IamreadyNOW
#PublicRelations 
#TampaFL",,,,,,,
1726,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. #OpenToWork #connections #lookingfor #jobs #hiring #opportunities",,,,,,,
1727,"Hi everyone - I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. #OpenToWork #gamedevelopment #gamedesign #leveldesign #gamesindustry",,,,,,,
1728,"Graduation 2020 wasn’t a walk across a field  but rather a walk in the park with my best friend. 
Thanks to all who helped me along the way. Because of y’all, I was able to graduate Magna Cum Laude in CS. I am forever thankful
#Graduation2020 #MagnaCumLaude #CS #UAB #opentowork",,,,,,,
1729,"Day 
 | #100DaysOfCode 
Merged Dataframes
Cleaned up the data
The first analysis of the #data

S&P Sector composition
#DataScience #python #fintech #Finance #opentowork",,,,,,,
1730,"Day 
 | #100DaysOfCode 

#CSR Project Update

CSR file retrival for all S&P 500 companies.
Ran the script again after tweaking it to include headers
Success rate: 93.4% | Fewer 403s | More 404s
Read up on functional programming
#python #Finance #DataScience #opentowork",,,,,,,
1731,"Hot news! 
 There is still time to apply to our open roles – head to our LinkedIn Jobs page now
http://ow.ly/e35a50CIVxH 

#digitalhealth #HexTransforma #frontend #backend #developersneeded #jobs #careers #opentowork",,,,,,,
1732,As we expand our business we are hiring tech experts as interviewers #cloud #fullstack #devops #phyton  #freelancer #jobs #opentowork #jobopportunity  #hrtech #technicalmasterminds #technical #interview #recruitment #TecHRSeries #India #videointerview #techtwitter,,,,,,,
1733,"Day 
 | #100DaysOfCode 

#CSR Project Update

Phase Two: CSR File Retrieval for all S&P companies
Ran the file retrieval script with a 97% success rate
Bug fixing and tidy up code
Identified further improvements

#Python #indiehackers #opentowork #startup #datascience",,,,,,,
1734,"I am Ifthikhar Alom Chowdhury . I am a Professional Digital Marketer .#Freelancer #Digitalmarketer #Marketingconsultant #Dropshiper #FacebookAdsPro #opentowork
#SMM ",,,,,,,
1735,3 lessons I learned as the head of people @ a tech startup.  Click the link for the short vid and 9-slide presentation with more insights!  Ep18 of Tuesday Talent Takedown has posted!  #HumanResources #talentmanagement #hr #shrm #cipd #startup #opentowork,,,,,,,
1736,"We are hiring!

Upload your resume on shejobs today. 

SIGN UP FOR FREE!

http://she-jobs.com

#shejobs #jobvacancy #jobsearch #jobseekers #opentowork #softwaredeveloper  #HTML #Javascript #jobportal #marketplace #employers #employment #employer",,,,,,,
1737,"Happy Holidays! My beau, Chris Larson made six gift wrap designs for troubled times. And I was the lucky elf who got to watch it come to fruition and helped deliver them from coast to coast.",,,,,,,
1738,"Give him a follow on Instagram: https://instagram.com/pinstrype?igshid=crelql539dvw…

And let’s keep making magic in 2021! 
 #experiencedesign #illustration #opentowork",,,,,,,
1739,"Continuing to move right along with #javascript #arrays reviewing & coding with 
@treehouse
. I defiantly find the #codeChallenge's very important/useful D15 of #100DaysOfCode #HTML #CSS #javascript30 #techJobs #Tampa #jobSeekerFl #OpenToWork #StPetersburg #openToWork #life #Tampa",,,,,,,
1740,"Our Job Board has loads of roles available at the moment!

Roles: Full Stack #Developer, #MachineLearning, #Data Scientist, Graduate Programmes Software Engineer, #AWS Developer, C++ Gaming Developer

http://jobs.codingblackfemales.com

#womenintech #BlackTechTwitter #hiring #opentowork",,,,,,,
1741,"I am available for a new role as a Chief Data Officer or Director of Data and appreciate your support. 

Open to remote work anywhere or on-site roles in Scotland 
 or The Netherlands 
.

Thanks in advance for any connections, advice, or opportunities you can offer. #OpenToWork",,,,,,,
1742,"1/ I’m doing a thing!
In January 
@clockworkTalent
 is taking part in a venture which aims to help those #opentowork in #digitaljobs
If you’ve fallen foul to pandemic cost-cutting, haven’t yet found your next job but might want some help #jobseeking in the New Year, let us help you",,,,,,,
1743,"Are you looking for a part time job to strike a good work-life balance?

POST YOUR RESUME ON SHEJOBS TODAY AND GRAB A CAREER YOU DESERVE!

SIGN UP FOR FREE!

http://she-jobs.com

 #shejobs #jobvacancy #jobsearch #jobseekers #opentowork #jobportal #marketplace #employers",,,,,,,
1744,"Today we are putting a #Hiring spotlight on a Cloud Security Engineer in Phoenix, AZ.

#ITJobs #Phoenix#ITStaffing #WeSTAND8 #OpenToWork #security #cissp #terraform #aws",,,,,,,
1745,"LinkedIn: where you spin ""hoarding beans & rice & toilet paper during the slow-motion collapse of civilization"" into ""serial entrepreneur interested in investing in agricultural futures #opentowork""",,,,,,,
1746,"That’s it. 

I’m looking for a new head to join. 

I’m done with this coach. 

#opentowork",,,,,,,
1747,"https://harrisleadership.com/career-board - Vice President, Academic at MITT  #HarrisJobs   #Jobs   #Hiring   #hiring #OpenToWork #OpenToHire #OpentoOpportunties  #WonderfulWednesday #AcademicJobs  #CollegeAdministrationJobs",,,,,,,
1748,"So, tell me what you most like and least like about LinkedIn? 

#linkedIn #networking #jobsearch #opentowork #socialmedia",,,,,,,
1749,"Merry #JavaScriptmas!

Here's how I solved today's #JavaScriptmas challenge by 
@scrimba
 

Solution here 
 
https://scrimba.com/scrim/co4b94a78a94cd7c5699c714f…

Anyone else doing the advent calendar? https://twitter.com/scrimba/status/1336715154684309505… 
#javascript #100DaysOfCode #CodeNewbie #opentowork",,,,,,,
1750,"How many of our 24 #JavaScriptmas coding challenges can YOU solve? 
The more you solve, the higher your chance of winning $1000 on Christmas Eve ",,,,,,,
1751,"I successfully defended my #PhD dissertation on the understanding of the electrical and compositional properties of cable bacteria using #AFM and #ToFSIMS at 
@uhasselt
! I'm now based in #Eindhoven and looking for job opportunities in the region. #opentowork #characterization",,,,,,,
1752,"And another ONE #javascript #arrays reviewing & coding with 
@treehouse
 .join() | .includes() | .indexOf() | .sort() #codeChallenge #100DaysOfCode #HTML #CSS #javascript30 #techJobs #Tampa #jobSeekerFl #OpenToWork #StPetersburg #openToWork #life #Tampa",,,,,,,
1753,"Clemson exposing Notre Dame for the overrated frauds they are in ACC Championship Game (via 
@ngdiamantis29
)
#NCAAFB | #smsports | #opentowork",,,,,,,
1754,"Game Dev / Level Design Design! Working on VRChat commissions today. https://dorktoast.com/home

#gamedev #leveldesign #opentowork #hireme #VR #virtualreality #oculus",,,,,,,
1755,"No better reward than to know you are part of someone else’s success. Congratulations Carolina Soriano, M.A.  # #instructionaldesign  #learninganddevelopment #talentdevelopment  #opentowork",,,,,,,
1756,"After a difficult and extremely reluctant thought process, I am looking for a new role and would appreciate your support. Thank you in advance for any connections, advice, or opportunities you can offer. #opentowork  #iwfm  #nebosh  #defenceindustry  #militaryveterans",,,,,,,
1757,"Where do I submit my resume to replace the current Digital Director and/or E-commerce Manager for 
@fullsend
? 

#opentowork #hireme 
@nelkboys
 @stevewilldoit",,,,,,,
1758,"Upload your resume on shejobs today and grab a career you deserve!

SIGN UP FOR FREE! 

http://she-jobs.com

#HumanresourceManager #HR #HRM #Jobsinchicago #Leadership #shejobs #jobvacancy #jobsearch #jobseekers #opentowork #jobportal #marketplace",,,,,,,
1759,"Looking for #Azure #Devops with 5Y+ exp for #Bangalore  & #Hyderabad  Locations.

Send in ur resumes to nagendra@responseinformatics.com

#Microsoft #Jobs #JobSeekersWednesday #HIRINGNOW #opentowork",,,,,,,
1760,How Katie Conquered LinkedIn With An #OpenToWork Video #SocialMediaMarketing #MarketingStrategy #LinkedinMarketing #Marketing [Video] http://dlvr.it/RnhZ57,,,,,,,
1761,"It’s time to change your hashtag from #OpenToWork to #GetThisWork 
  NEXT CAREER ACCELERATOR PROGRAM STARTS JAN. 10th! 

Sign up here 
  https://bit.ly/3mPiaDH #tech #jobopportunity #jobsearch #chicago #chicagojobs #hiring #blacktechtwitter #womenintech #moneytwitter",,,,,,,
1762,"BBC are looking for Researchers who want to take the next step and become the next generation of stand-out Assistant Producers.

DEADLINE: 31/01/21
More Info: http://bit.ly/2IXJeSC

#TV #Film #POC #Researcher #AssistantProducer #AP #NowHiring #OpenToWork #Diversity #UK #TVJobs",,,,,,,
1763,"Applying to jobs is hard. Really hard. 

I spend hours thinking about what’s next, scouring job boards, only to get these emails.

But I will continue to spend hours thinking about what comes next, because applying to jobs is exciting. Really exciting. 

#opentowork #jobs",,,,,,,
1764,"#Opentowork and thinking about your next step? We're hiring for multiple roles:  https://bit.ly/3qPx3Zm

#NYC:
- Head of Marketing
- Integrated #MarketingCoordinator

Greater #Boston area: 
- #BusinessAnalyst

US #remote:
- #salesforceadmin 

& #Dublin:
- #backenddeveloper",,,,,,,
1765,"Proofpoint is joining tomorrow's virtual 
@womenhack
 event based in #SaltLakeCity. We are eager to meet some of the top female software developers, UX/UI designers, and product managers from the community. #OpenToWork #NowHiring",,,,,,,
1766,"Skip Bayless found a way to criticize Oklahoma (via 
@ngdiamantis29
) 
#NCAAFB | #smsports | #OpenToWork",,,,,,,
